License #,DBA Name,Address,City,State,Zip,Latitude,Longitude
2359772,"TANG'S RESTAURANT, INC",1826 S CANAL ST ,CHICAGO,IL,60616,41.85686665,-87.63905376
2359784,GRANVILLE FOOD MART INC.,1108 W GRANVILLE AVE ,CHICAGO,IL,60660,41.9946812,-87.65871453
2359796,BUFFALO WILD WINGS,513 W TAYLOR ST ,CHICAGO,IL,60607,41.86964015,-87.63989978
2359797,BUFFALO WILD WINGS,513 W TAYLOR ST ,CHICAGO,IL,60607,41.86964015,-87.63989978
2359798,CITY GRILL AND CAFE,4942 W CHICAGO AVE ,CHICAGO,IL,60651,41.89508094,-87.74997734
2359800,GREATER CHICAGO FOOD DEPOSITORY,4100 W ANN LURIE PL ,CHICAGO,IL,60632,41.81643747,-87.72631748
2359817,NELSON'S MINI-MART,608 E 61ST ST ,CHICAGO,IL,60637,41.78408593,-87.6104911
2359828,DONUT DELIGHT,1750 N CALIFORNIA AVE ,CHICAGO,IL,60647,41.9134831,-87.69722764
2359848,THE TAMALE SPACESHIP,1341 N DAMEN AVE ,CHICAGO,IL,60622,41.90618801,-87.67719932
2359849,THE TAMALE SPACESHIP,1341 N DAMEN AVE ,CHICAGO,IL,60622,41.90618801,-87.67719932
2359869,THE LEAF RESTAURANT COMPANY,1948 E 79TH ST ,CHICAGO,IL,60649,41.75171043,-87.57646863
2359885,SHAKE SHACK,12 S MICHIGAN AVE ,CHICAGO,IL,60603,41.8818033,-87.62450427
2359886,SHAKE SHACK,12 S MICHIGAN AVE ,CHICAGO,IL,60603,41.8818033,-87.62450427
2359889,40s TF HEALTHY MEDITERRANEAN CUISINE,2665 N CLARK ST ,CHICAGO,IL,60614,41.93135051,-87.64412118
2359898,BELLI'S,1221 W 18TH ST ,CHICAGO,IL,60608,41.85782916,-87.65733239
2359936,KAISER TIGER,1415 W RANDOLPH ST ,CHICAGO,IL,60607,41.88404873,-87.66305613
2359945,BURRITO HOUSE,3718 N ELSTON AVE ,CHICAGO,IL,60618,41.94886905,-87.71234012
2359949,NINEVEH MART & MEAT,2850 W DEVON AVE ,CHICAGO,IL,60659,41.99763496,-87.70168138
2359951,DU JOUR CAFE,1944 S RACINE AVE ,CHICAGO,IL,60608,41.85528729,-87.65649489
2359954,KAISER TIGER,1415 W RANDOLPH ST ,CHICAGO,IL,60607,41.88404873,-87.66305613
2359956,RED ROBIN BURGER WORKS,190 W MADISON ST ,CHICAGO,IL,60602,41.88205759,-87.63353327
2359967,"EFC RUSH IL, LLC",1640 W HUBBARD ST ,CHICAGO,IL,60622,41.8899706,-87.66879885
2359969,"EFC RUSH IL, LLC",1640 W HUBBARD ST ,CHICAGO,IL,60622,41.8899706,-87.66879885
2359976,ROSELAND COMMUNITY GOOD NEWS DAY CARE CORP.,212 W 113TH ST ,CHICAGO,IL,60628,41.68899719,-87.62832759
2359986,WALGREENS #15525,201 E HURON ST ,CHICAGO,IL,60611,41.89486671,-87.62262562
2359993,MEZZA,141 W JACKSON BLVD ,CHICAGO,IL,60604,41.87802566,-87.63206229
2359994,R29 AT THE FRANKLIN,227 W MONROE ST ,CHICAGO,IL,60606,41.88053925,-87.63459246
2359995,R29 AT THE FRANKLIN,227 W MONROE ST ,CHICAGO,IL,60606,41.88053925,-87.63459246
2360019,FRESHA PLACE,171 W RANDOLPH ST ,CHICAGO,IL,60601,41.88436188,-87.63316454
2360035,LA COLOMBE TORREFACTION,5158 N CLARK ST ,CHICAGO,IL,60640,41.97613893,-87.66856053
2360042,FURIOUS SPOON,1571 N MILWAUKEE AVE ,CHICAGO,IL,60622,41.91014406,-87.67687503
2360043,FURIOUS SPOON,1571 N MILWAUKEE AVE ,CHICAGO,IL,60622,41.91014406,-87.67687503
2360044,THE LORDS HANDS DAYCARE,843-847 W 103RD ST ,CHICAGO,IL,60643,41.70679218,-87.64452366
2360049,HIGHWAY HOUSE,5653 N NORTHWEST HWY ,CHICAGO,IL,60646,41.98413691,-87.78419746
2360053,FADI #3 MINI MART & DELI,1001 W 59TH ST ,CHICAGO,IL,60621,41.78684574,-87.64988625
2360056,ONE STOP MARKET,3456 S WESTERN AVE ,CHICAGO,IL,60608,41.83032422,-87.68518233
2360058,WESTERN MARKET,3456 S WESTERN AVE ,CHICAGO,IL,60608,41.83032422,-87.68518233
2360064,TANOSHI SUSHI MIKES,5547 N CLARK ST ,CHICAGO,IL,60640,41.98309881,-87.66852394
2360132,NEW CHINA BUFFET,3246 W ADDISON ST ,CHICAGO,IL,60618,41.9467169,-87.70967187
2360133,VICENZO PIZZERIA INC.,7405 W IRVING PARK RD ,CHICAGO,IL,60634,41.95253693,-87.81245044
2360134,WALGREENS #05034,6315 S KEDZIE AVE ,CHICAGO,IL,60629,41.77842134,-87.70297606
2360139,WALGREENS #16085,100 W RANDOLPH ST ,CHICAGO,IL,60601,41.88458627,-87.63101045
2360157,PANDA EXPRESS #2456,2949 W ADDISON AVE ,CHICAGO,IL,60618,41.94654251,-87.70247583
2362705,ZOUP!,177 W WASHINGTON ST ,CHICAGO,IL,60602,41.88309811,-87.63318863
2362709,POMPEI ON SHEFFIELD,2953-2955 N SHEFFIELD AVE ,CHICAGO,IL,60657,41.93603915,-87.65382872
2362710,POMPEI ON SHEFFIELD,2953-2955 N SHEFFIELD AVE ,CHICAGO,IL,60657,41.93603915,-87.65382872
2362718,PROTEIN BAR,33 S WABASH AVE ,CHICAGO,IL,60603,41.88124398,-87.62603829
2362719,CORRIDOR BREWERY AND PROVISIONS,3446 N SOUTHPORT AVE ,CHICAGO,IL,60657,41.94484401,-87.66410386
2362720,CORRIDOR BREWERY AND PROVISIONS,3446 N SOUTHPORT AVE ,CHICAGO,IL,60657,41.94484401,-87.66410386
2362721,EL PICOSITO JIBARO INC.,3216 W LAWRENCE AVE ,CHICAGO,IL,60625,41.96855298,-87.70920976
2362723,HAPPY GARDEN,7710 W BELMONT AVE ,CHICAGO,IL,60634,41.93799083,-87.81945187
2362782,REEME'S FOOD MART,1815 W 87TH ST ,CHICAGO,IL,60620,41.73560684,-87.66857189
2362789,"B' GABS GOODIES, LLC",1450 E 57TH ST ,CHICAGO,IL,60637,41.7916258,-87.58970533
2362814,"TAURUS FLAVORS, INC.",8534 S STONY ISLAND AVE ,CHICAGO,IL,60617,41.73953307,-87.58585189
2362828,WOW BAO,2806 N CLARK ST ,CHICAGO,IL,60657,41.93296711,-87.64519165
2362848,A PLUS MINI MART,4737 W NORTH AVE ,CHICAGO,IL,60639,41.90952906,-87.74508051
2362869,ZENWICH,206 W VAN BUREN ST ,CHICAGO,IL,60607,41.87695299,-87.63393972
2362895,NALA CAFE & RESTAURANT,3419 W PETERSON AVE ,CHICAGO,IL,60659,41.99020233,-87.71486612
2362905,ADDISON FOOD MART,3000 W ADDISON ST ,CHICAGO,IL,60618,41.94676346,-87.70298659
2362908,"L&L ACADEMY AND PRESCHOOL LAKEVIEW 2, CORP.",1154 W BELMONT AVE ,CHICAGO,IL,60657,41.93995156,-87.65874263
2362911,LA MICHOACANA PREMIUM,3509 W LAWRENCE AVE ,CHICAGO,IL,60625,41.9682625,-87.71623497
2362917,AFC SUSHI @ UNIVERSITY CENTER,525 S STATE ST ,CHICAGO,IL,60605,41.87517906,-87.62747379
2362926,FRESH ZABIHA HALAL MEAT,2252 W DEVON AVE ,CHICAGO,IL,60659,41.99788977,-87.68702363
2362943,ARAMARK-FIELD MUSEUM RETAIL SHOP,1400 S LAKE SHORE DR ,CHICAGO,IL,60605,41.86403564,-87.61929707
2362956,JAMAICAN JERK PALACE,8554 S STONY ISLAND AVE ,CHICAGO,IL,60617,41.73890075,-87.58583792
2362960,"AK FOOD MART & WIRELESS, INC.",5368 W GALE ST ,CHICAGO,IL,60630,41.97045302,-87.76299144
2362987,POLK & WESTERN HOT DOG STAND,749 S WESTERN AVE ,CHICAGO,IL,60612,41.87161089,-87.68603037
2362989,BELMONT SHELL,3001 W BELMONT AVE ,CHICAGO,IL,60618,41.93925334,-87.70278523
2362994,HQ HOWARD QUINTERO,4114 N KEDZIE AVE ,CHICAGO,IL,60618,41.9561934,-87.70823033
2363029,ARBOR,2545 W DIVERSEY AVE ,CHICAGO,IL,60647,41.93202492,-87.69216904
2363030,ARBOR,2545 W DIVERSEY AVE ,CHICAGO,IL,60647,41.93202492,-87.69216904
2363040,PIZANO'S,61-65 E MADISON ST ,CHICAGO,IL,60603,41.88198219,-87.62564147
2363041,PIZANO'S,61-65 E MADISON ST ,CHICAGO,IL,60603,41.88198219,-87.62564147
2363055,"MALAK FAMILY FOOD MART,INC",5524 W North AVE ,CHICAGO,IL,60639,41.90950588,-87.76404832
2363062,DAMEN FOOD MART,6240 S DAMEN AVE ,CHICAGO,IL,60636,41.7799216,-87.67406249
2363067,"A & D LIVE CHICKEN POULTRY, INC",2601 S RIDGEWAY AVE ,CHICAGO,IL,60623,41.84424013,-87.71830349
2363076,HERO COFFEE BAR,439 S DEARBORN ST ,CHICAGO,IL,60605,41.87596665,-87.62910276
2363132,TJ MARKET,906 N CALIFORNIA AVE ,CHICAGO,IL,60622,41.89772438,-87.69690243
2363161,HALSTED STREET DELI & BAGEL,311 S WACKER DR ,CHICAGO,IL,60606,41.87779165,-87.63652434
2363188,FRONT YARD JERK GRILLE,74 E 71ST ST ,CHICAGO,IL,60619,41.76568233,-87.62201579
2363193,GATEWAY NEWSTAND,1 N FRANKLIN ST ,CHICAGO,IL,60606,41.88196747,-87.63516544
2363199,HALSTED FOOD & FRESH MEAT,5058 S HALSTED ST ,CHICAGO,IL,60609,41.80162842,-87.64549201
2363226,DELICIAS LOS SAUCES,6003 W DIVERSEY AVE ,CHICAGO,IL,60639,41.93102834,-87.77610286
2363235,WALGREENS #16085,100 W RANDOLPH ST ,CHICAGO,IL,60601,41.88458627,-87.63101045
2363241,BREAKROOM BREWERY,2925 W MONTROSE AVE ,CHICAGO,IL,60618,41.96111858,-87.70191547
2363242,BREAKROOM BREWERY,2925 W MONTROSE AVE ,CHICAGO,IL,60618,41.96111858,-87.70191547
2363260,AMC THEATRES GALEWOOD 14,5530 W HOMER ST ,CHICAGO,IL,60639,41.91515826,-87.76446913
2363261,DYLAN'S CANDY BAR,435-445 N MICHIGAN AVE ,CHICAGO,IL,60611,41.89042416,-87.62396548
2363293,AMANI,2949 W BELMONT AVE ,CHICAGO,IL,60618,41.93925593,-87.70226968
2363294,NANDO'S PERI PERI,949-953 W RANDOLPH ST ,CHICAGO,IL,60607,41.88422406,-87.65169276
2363295,NANDO'S PERI PERI,949-953 W RANDOLPH ST ,CHICAGO,IL,60607,41.88422406,-87.65169276
2363297,SOUTHVIEW MANOR,3311 S MICHIGAN AVE ,CHICAGO,IL,60616,41.83433002,-87.62317381
2363298,COMMUNITY CARE CENTER,4314 S WABASH ,CHICAGO,IL,60653,41.81601419,-87.62479012
2363299,BIG 4'S CHOP SUEY,5411 S HARLEM AVE ,CHICAGO,IL,60638,41.79355997,-87.80143106
2363314,CITGO,1745 W FOSTER AVE ,CHICAGO,IL,60640,41.97600178,-87.67383791
2363323,"JIMMY'S MINI MART,INC.",4805 W MADISON ST ,CHICAGO,IL,60644,41.88038489,-87.74554411
2363325,"MOTHER CLUCKERS, LLC",5200 N ELSTON AVE ,CHICAGO,IL,60630,41.9752581,-87.75199056
2363326,LION FOOD MARKET,3400 W LAKE ST ,CHICAGO,IL,60624,41.88475368,-87.71122979
2363356,"FAMILY DOLLAR,INC.STORE #11319",11810 S WESTERN AVE ,CHICAGO,IL,60643,41.67858494,-87.68088927
2363374,"DANISH GAS & FOOD MART, INC",3353-3359 W HARRISON ST ,CHICAGO,IL,60624,41.87352189,-87.71048643
2363438,FIRE JERK,754 W GARFIELD BLVD ,CHICAGO,IL,60609,41.79441531,-87.64489156
2363441,I & O FOOD MART INC,1359 W 79TH ST ,CHICAGO,IL,60620,41.75031663,-87.65852694
2363444,RIO'S GROCERY STORE,4425 W 55TH ST ,CHICAGO,IL,60632,41.79300179,-87.73404346
2363445,EIGHTY 4 FIFTY 8,8458 S GREEN ST ,CHICAGO,IL,60620,41.73977126,-87.64508611
2363457,REES FOOD MARKET,2835 W 63RD ST ,CHICAGO,IL,60629,41.77898663,-87.69475311
2363465,CHICAGO WAY BBQ INC,3334 W CHICAGO AVE ,CHICAGO,IL,60651,41.89562614,-87.71035215
2363473,"THE GARDENER SCHOOL LINCOLN PARK, LLC",2850 N LINCOLN AVE ,CHICAGO,IL,60657,41.9335946,-87.66036913
2363482,"NATURAL FOOD CATERING, CORP.",946 W NEWPORT AVE ,CHICAGO,IL,60657,41.94457214,-87.6537129
2363516,CREPERIA NUEVO LEON,1636-1638 W 18TH ST ,CHICAGO,IL,60608,41.85787859,-87.66775097
2363519,HAROLD'S CHICKEN 57 LLC.,6606 W NORTH AVE ,Chicago,IL,60707,41.90919556,-87.79033774
2363573,5411 EMPANADAS,1659 W DIVISION ST ,CHICAGO,IL,60622,41.90319824,-87.66979534
2363577,UPTOWN UNDERGROUND,4703-4713 N BROADWAY ,CHICAGO,IL,60640,41.96736359,-87.65856734
2363583,WING CITY RESTAURANT INC,3005 W MADISON ST ,CHICAGO,IL,60612,41.88091464,-87.7014386
2363593,PARAMOUNT EVENTS,121 W WACKER AVE ,CHICAGO,IL,60601,41.88670659,-87.63162997
2363607,CHRISTIAN L-E-G EARLY LEARNING CENTER,446-448 E 43RD ST ,CHICAGO,IL,60653,41.81678223,-87.61463974
2363608,DIVISION SWEET TOOTH,3939 W DIVISION ST ,CHICAGO,IL,60651,41.90257162,-87.72532489
2363625,HOMEWOOD SUITES BY HILTON CHICAGO DOWNTOWN,40 E GRAND AVE ,CHICAGO,IL,60611,41.89179678,-87.62649274
2363626,HOMEWOOD SUITES BY HILTON CHICAGO DOWNTOWN,40 E GRAND AVE ,CHICAGO,IL,60611,41.89179678,-87.62649274
2363627,HOMEWOOD SUITES BY HILTON CHICAGO DOWNTOWN,40 E GRAND AVE ,CHICAGO,IL,60611,41.89179678,-87.62649274
2363630,HOMEWOOD SUITES BY HILTON CHICAGO DOWNTOWN,40 E GRAND AVE ,CHICAGO,IL,60611,41.89179678,-87.62649274
2363636,SHOP 4 LESS,1532-34 N PULASKI RD ,CHICAGO,IL,60651,41.90910776,-87.72663415
2363645,DOLLAR TREE #5705,4319 S ARCHER AVE ,CHICAGO,IL,60632,41.81498175,-87.70256191
2363659,BASCULE WINE BAR & AMERICAN BISTRO,1421 W TAYLOR ,CHICAGO,IL,60607,41.86921678,-87.66249389
2363660,BASCULE WINE BAR & AMERICAN BISTRO,1421 W TAYLOR ,CHICAGO,IL,60607,41.86921678,-87.66249389
2363671,TOMS SHOES,1611 N DAMEN AVE ,CHICAGO,IL,60647,41.91079711,-87.6773247
2363676,CECILIA'S BAKERY,5055 W DIVERSEY AVE ,CHICAGO,IL,60639,41.93132774,-87.75368265
2363678,HDOG FAST FOOD,5341 S ARCHER AVE ,CHICAGO,IL,60632,41.79877258,-87.74149891
2363679,SENOR PAN EXPRESS,5059 W DIVERSEY AVE ,CHICAGO,IL,60639,41.93132565,-87.75383505
2363714,MOE'S  SOUTHWEST GRILL,1953 N CLYBOURN AVE ,CHICAGO,IL,60614,41.9165503,-87.65716548
2363720,AU BON PAIN,259 E ERIE ST ,CHICAGO,IL,60611,41.89408538,-87.62040431
2363725,MAGO'S TAMALES & TAQUERIA,5211 W DIVERSEY AVE ,CHICAGO,IL,60639,41.93128345,-87.75692121
2363746,CHICAGO CHILD CARE SOCIETY,7000 S PARNELL AVE ,CHICAGO,IL,60621,41.76701661,-87.63854661
2363747,HOPE COFFEEHOUSE,2431 W ROOSEVELT RD ,CHICAGO,IL,60608,41.86649382,-87.68682968
2363755,FARMER'S MARKET,11601 W TOUHY AVE ,CHICAGO,IL,60666,42.0085364,-87.91442844
2363759,LA TAPENADE EXPRESS E09,11601 W TOUHY AVE ,CHICAGO,IL,60666,42.0085364,-87.91442844
2363760,FRONTERA TORTAS BY RICK  BAYLESS,11601 W TOUHY AVE ,CHICAGO,IL,60666,42.0085364,-87.91442844
2363761,FRONTERA TORTAS BY RICK  BAYLESS,11601 W TOUHY AVE ,CHICAGO,IL,60666,42.0085364,-87.91442844
2363762,STARBUCKS L03,11601 W TOUHY AVE ,CHICAGO,IL,60666,42.0085364,-87.91442844
2363763,FRONTERA TORTAS  BY RICK BAYLESS GATE K4 T3,11601 W TOUHY AVE ,CHICAGO,IL,60666,42.0085364,-87.91442844
2363764,FRONTERA TORTAS  BY RICK BAYLESS GATE K4 T3,11601 W TOUHY AVE ,CHICAGO,IL,60666,42.0085364,-87.91442844
2363766,LA TAPENADE GATE H14,11601 W TOUHY AVE ,CHICAGO,IL,60666,42.0085364,-87.91442844
2363768,FRITZ,2231 N LINCOLN AVE ,CHICAGO,IL,60614,41.92268911,-87.64469334
2363769,BEAUDEVIN WINE BAR,11601 W TOUHY AVE ,CHICAGO,IL,60666,42.0085364,-87.91442844
2363770,BEAUDEVIN WINE BAR,11601 W TOUHY AVE ,CHICAGO,IL,60666,42.0085364,-87.91442844
2363771,ICE BAR,11601 W TOUHY AVE ,CHICAGO,IL,60666,42.0085364,-87.91442844
2363772,ICE BAR,11601 W TOUHY AVE ,CHICAGO,IL,60666,42.0085364,-87.91442844
2363773,CONNECT THRU CHICAGO,11601 W TOUHY AVE ,CHICAGO,IL,60666,42.0085364,-87.91442844
2363774,CONNECT THRU CHICAGO,11601 W TOUHY AVE ,CHICAGO,IL,60666,42.0085364,-87.91442844
2363775,"KEVIN GROCERY & LIQUOR, LTD.",2700 W 47TH ST ,CHICAGO,IL,60632,41.80842908,-87.69182762
2363795,SUBWAY,2412 N LINCOLN AVE ,CHICAGO,IL,60614,41.92568535,-87.64930844
2363800,HILTON GARDEN INN CHICAGO NORTH LOOP,66 E WACKER PL ,CHICAGO,IL,60601,41.88692341,-87.62538653
2363801,HILTON GARDEN INN CHICAGO NORTH LOOP,66 E WACKER PL ,CHICAGO,IL,60601,41.88692341,-87.62538653
2363807,WINDY CITY CARVERS,11601 W TOUHY AVE ,CHICAGO,IL,60666,42.0085364,-87.91442844
2363811,THE GERAGHTY,2520 S HOYNE AVE ,CHICAGO,IL,60608,41.84607804,-87.6782501
2363812,THE GERAGHTY,2520 S HOYNE AVE ,CHICAGO,IL,60608,41.84607804,-87.6782501
2363817,EL SUPERMERCADO MARTINEZ,4301 S ARCHER AVE ,CHICAGO,IL,60632,41.81530069,-87.7020416
2363821,"ASIAN CHOPSTICKS, INC",28 E ROOSEVELT RD ,CHICAGO,IL,60605,41.86753929,-87.62612469
2363824,AMSTAR,5035-5051 W DIVISION ST ,CHICAGO,IL,60651,41.90217744,-87.75231664
2363826,MUSKIE'S,2878 N LINCOLN AVE ,CHICAGO,IL,60657,41.93416882,-87.66117542
2363833,CBA,11 N WELLS ST ,CHICAGO,IL,60606,41.88224051,-87.63369063
2363848,BRIGHT BEGINNINGS EARLY LEARNING CENTER LLC,2902-2906 N CENTRAL PARK AVE ,CHICAGO,IL,60618,41.93396417,-87.7173909
2363849,NIEMCZYK P&P INC.,131 N CLINTON ST ,CHICAGO,IL,60661,41.88418751,-87.64111967
2363853,RESTAURANTE AMATEPEC ESTADO DE MEXICO,3143 W 51ST ST ,CHICAGO,IL,60632,41.8007213,-87.70307308
2363877,GOLOCITO,4614 N KEDZIE AVE ,CHICAGO,IL,60625,41.96516872,-87.70851843
2363887,VERSAILLE'S MASSAGE AND BAR,1329 S MICHIGAN AVE ,CHICAGO,IL,60605,41.86495007,-87.6239479
2363890,EXPRESS FOOD & DELI,7701 S RACINE AVE ,CHICAGO,IL,60620,41.7540479,-87.65368522
2363900,COSI,259 E ERIE ST ,CHICAGO,IL,60611,41.89408538,-87.62040431
2363903,MARRIOTT CHICAGO MEDICAL DISTRICT,625 S ASHLAND AVE ,CHICAGO,IL,60607,41.87343457,-87.66643368
2363904,MARRIOTT CHICAGO MEDICAL DISTRICT,625 S ASHLAND AVE ,CHICAGO,IL,60607,41.87343457,-87.66643368
2363907,MARRIOTT CHICAGO MEDICAL DISTRICT,625 S ASHLAND AVE ,CHICAGO,IL,60607,41.87343457,-87.66643368
2363927,QUIOTE,2456 N CALIFORNIA AVE ,CHICAGO,IL,60647,41.92648029,-87.69760793
2363946,HAPPY ARTS,3014-3016 W IRVING PARK RD ,CHICAGO,IL,60618,41.9540554,-87.70383364
2363956,STONY ISLAND MART INC.,7448 S STONY ISLAND AVE ,CHICAGO,IL,60649,41.75912381,-87.58629429
2363978,MS. VETTS WAY CORP,6237 N WESTERN AVE ,CHICAGO,IL,60659,41.99520237,-87.68965321
2363997,SLICE N DICE,2364 N LINCOLN AVE ,CHICAGO,IL,60614,41.9249707,-87.64830657
2364000,"FATHER & SON FOOD MART,INC",5700 S DAMEN AVE ,CHICAGO,IL,60636,41.79017832,-87.67433944
2364049,DUNKIN DONUTS,205 W WACKER DR ,CHICAGO,IL,60606,41.8867073,-87.63415039
2364051,BERRISTA COFFEE,4219 W IRVING PARK AVE ,CHICAGO,IL,60641,41.95347549,-87.73335423
2364054,LA COCINITA FOOD TRUCK CHICAGO,7770 FRONTAGE RD ,SKOKIE,IL,60077,,
2364055,CANDYALITY,835 N MICHIGAN AVE ,CHICAGO,IL,60611,41.89774086,-87.62396132
2364132,19 EAST,19 E 21ST ST ,CHICAGO,IL,60616,41.85414552,-87.62620595
2364143,JAMAICA ISLAND JERK CHICKEN,5058 S HALSTED ST ,CHICAGO,IL,60609,41.80162842,-87.64549201
2364145,DAILY FOOD MARKET INC,3839 W AUGUSTA BLVD ,CHICAGO,IL,60651,41.89894066,-87.72277385
2364148,BIG BOWL/ BIG CITY CHICKEN,600 E GRAND AVE ,CHICAGO,IL,60611,41.89209414,-87.61156988
2364149,FRANKIE'S PIZZA BY THE SLICE,600 E GRAND AVE ,CHICAGO,IL,60611,41.89209414,-87.61156988
2364151,BABY BABA,3944 W CHICAGO AVE ,CHICAGO,IL,60651,41.89548303,-87.72538177
2364154,TOTS LAND,2635-2641 N HARLEM AVE ,CHICAGO,IL,60707,41.92820833,-87.80625626
2364163,CHINA CAFE,2300 S WENTWORTH AVE ,CHICAGO,IL,60616,41.85093939,-87.63212018
2364164,"MARRIOTT HOTEL SERVICES, INC.",540 N MICHIGAN AVE ,CHICAGO,IL,60611,41.89214078,-87.62431278
2364192,Heritage Outpost,1325 W WILSON AVE ,CHICAGO,IL,60640,41.96520578,-87.66351424
2364198,YUN DING,2002 S WENTWORTH AVE ,CHICAGO,IL,60616,41.8552817,-87.63199264
2364202,"AMAZING GRACE KIDS PALACE,INC.",2368 E 69TH ST ,CHICAGO,IL,60649,41.77000942,-87.56709304
2364208,DRINKS ON ME CATERING,2604 S WENTWORTH AVE ,CHICAGO,IL,60616,41.84537217,-87.63196887
2364209,DRINKS ON ME CATERING,2604 S WENTWORTH AVE ,CHICAGO,IL,60616,41.84537217,-87.63196887
2364211,GARRETT POPCORN SHOPS,151 N MICHIGAN AVE ,CHICAGO,IL,60601,41.88454011,-87.62430852
2364239,BENNY'S PIZZA,1244 W 18TH ST ,CHICAGO,IL,60608,41.85803142,-87.65822434
2364260,GOOD STUFF EATERY,22 S WABASH AVE ,CHICAGO,IL,60603,41.88152837,-87.62634253
2364263,ALLIANCE PATISSERIE,615 N STATE ST ,CHICAGO,IL,60654,41.89301709,-87.62797013
2364267,SUPER MERCADO AL RAZA,1645 W 47TH ST ,CHICAGO,IL,60609,41.80847786,-87.66674535
2364276,FALCOLN FUEL,8247-8259 S HALSTED ST ,CHICAGO,IL,60620,41.74379366,-87.6436976
2364283,SUPER SUB AND GYROS 2 INC.,2451 W 63RD ST ,CHICAGO,IL,60629,41.77911845,-87.68575152
2364308,COALFIRE PIZZA,3705-3707 N SOUTHPORT AVE ,CHICAGO,IL,60613,41.94909156,-87.66392624
2364309,COALFIRE PIZZA,3705-3707 N SOUTHPORT AVE ,CHICAGO,IL,60613,41.94909156,-87.66392624
2364313,MARTINEZ CATERING,1204 W 36TH PL ,CHICAGO,IL,60609,41.82809413,-87.65585369
2364314,MEME WOK,7601 S CICERO AVE ,CHICAGO,IL,60652,41.75466012,-87.74138476
2364325,"UPTOWN QUICK STOP,INC.",1025 W WILSON AVE ,CHICAGO,IL,60640,41.96530962,-87.65586541
2364330,SAUGANASH SCHOOL FOR THE YOUNG YEARS,4541 W PETERSON AVE ,CHICAGO,IL,60646,41.98985673,-87.74242662
2364347,NICO'S BABY ACADEMY,133 W 111TH ST ,CHICAGO,IL,60628,41.69242558,-87.6271794
2364363,OUTDOOR CAFE,3257 W BRYN MAWR AVE ,CHICAGO,IL,60659,41.98293113,-87.71115251
2364371,LACUNA ENTERTAINMENT,2150 S CANALPORT AVE ,CHICAGO,IL,60608,41.85330146,-87.6499297
2364373,LACUNA ENTERTAINMENT,2150 S CANALPORT AVE ,CHICAGO,IL,60608,41.85330146,-87.6499297
2364374,PITA HEAVEN,1676 W OGDEN AVE ,CHICAGO,IL,60612,41.87920455,-87.66899491
2364401,DUNKIN' DONUTS,1938 W NORTH AVE ,CHICAGO,IL,60622,41.91061185,-87.67650857
2364404,FOSTER GROCERY PLUS,3358 W FOSTER AVE ,CHICAGO,IL,60625,41.97580063,-87.71349867
2364410,ADAM FOOD & TOBACCO,4007 W MONTROSE AVE ,CHICAGO,IL,60641,41.96083305,-87.72813736
2364414,CHINA HUT,2311 W LAWRENCE AVE ,CHICAGO,IL,60625,41.96853043,-87.68692173
2364438,ARMANETTI EXPRESS WINE- SPIRITS-FOOD,4757 W FULLERTON AVE ,CHICAGO,IL,60639,41.92413166,-87.74615871
2364439,ARMANETTI EXPRESS WINE- SPIRITS-FOOD,4757 W FULLERTON AVE ,CHICAGO,IL,60639,41.92413166,-87.74615871
2364468,OCEAN CUT CHICAGO,20 W KINZIE ST ,CHICAGO,IL,60654,41.88935203,-87.62884885
2364469,C FISH HOUSE,20 W KINZIE ST ,CHICAGO,IL,60654,41.88935203,-87.62884885
2364478,WENTWORTH RESTAURANT,154 W 95TH ST ,CHICAGO,IL,60628,41.72177135,-87.62843656
2368037,FIORE'S DELICATESSEN,2258 W ERIE ST ,CHICAGO,IL,60612,41.89317144,-87.68419975
2368038,ANDORKA'S SANDWICH SHOP,2110 S HALSTED ST ,CHICAGO,IL,60608,41.85385894,-87.64667407
2368044,SUPER JALAPENO GRILL INC.,3835 W FULLERTON AVE ,CHICAGO,IL,60647,41.92441607,-87.72331978
2368056,RACINE FOOD & GENERAL MERCHANDISE,5500 S RACINE AVE ,CHICAGO,IL,60636,41.79372769,-87.65500998
2368068,MY SWEET STATION INC,2511 N LINCOLN AVE ,CHICAGO,IL,60614,41.92757678,-87.65152817
2368157,LOW REZ BREWING,2101 S CARPENTER ST ,CHICAGO,IL,60608,41.85378995,-87.65294349
2368161,BAD HUNTER,802 W RANDOLPH ST ,CHICAGO,IL,60607,41.88451431,-87.64758485
2368162,BAD HUNTER,802 W RANDOLPH ST ,CHICAGO,IL,60607,41.88451431,-87.64758485
2368165,IKE BUKURO SUSHI HOUSE,2002 S WENTWORTH AVE ,CHICAGO,IL,60616,41.8552817,-87.63199264
2368174,RUK SUSHI & THAI,4700 N KIMBALL AVE ,CHICAGO,IL,60625,41.96667123,-87.71345815
2368177,BANH MI BA GET,3548 N SOUTHPORT AVE ,CHICAGO,IL,60657,41.94669922,-87.66415264
2368187,LOLLI AND POPS,131 N CLINTON ST ,CHICAGO,IL,60661,41.88418751,-87.64111967
2368190,MAMA MECHE RESTAURANT,2500 N ASHLAND AVE ,CHICAGO,IL,60614,41.92705136,-87.66835948
2368212,FOUR STAR LOUNGE,2666-2668 N HALSTED ST ,CHICAGO,IL,60614,41.9309067,-87.64909751
